"","site_code","class","family_cor","fish_sp","genus","sp","nb_sample","nb_guts","nb_empty","item_raw","item_phylum","item_class","item_ord","item_fam","item_gen","item_sp","item_freq","item_volper","time","grp1","grp6"
"2251","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Sipunculids","Sipuncula",NA,NA,NA,NA,NA,NA,5.2,NA,"Sipuncula","Worm"
"2252","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Hermit_crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,5.1,NA,"Anomura","Decapoda"
"2253","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Fish_parts","Chordata","Actinopterygii",NA,NA,NA,NA,NA,5,NA,"Actinopterygii","Actinopterygii"
"2254","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Ischnochiton_papillosus","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","papillosus",NA,4.4,NA,"Polyplacophora","Polyplacophora"
"2255","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,NA,2.2,NA,"Bivalvia","Bivalvia"
"2256","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,NA,1.9,NA,"Annelida","Worm"
"2257","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Holothurians","Echinodermata","Holothuroidea",NA,NA,NA,NA,NA,1.6,NA,"Holothuroidea","Holothuroidea"
"2258","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,NA,0.3,NA,"Isopoda","Zooplankton"
"2259","vir","Actinopterygii","Labridae","Halichoeres poeyi","Halichoeres","poeyi",34,31,3,"Gonodactylus_sp","Arthropoda","Malacostraca","Stomatopoda","Gonodactylidae","Gonodactylus","sp",NA,0.2,NA,"Stomatopoda","Stomatopoda"
"2260","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,NA,25.1,NA,"Bivalvia","Bivalvia"
"2261","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,NA,21.3,NA,"Gastropoda","Gastropoda"
"2262","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Echinoids","Echinodermata","Echinoidea",NA,NA,NA,NA,NA,19.9,NA,"Echinoidea","Echinoidea"
"2263","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,18.8,NA,"Brachyura","Decapoda"
"2264","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Ophiurids","Echinodermata","Ophiuroidea",NA,NA,NA,NA,NA,6.8,NA,"Ophiuroidea","Ophiuroidea"
"2265","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Hermit_crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,4.5,NA,"Anomura","Decapoda"
"2266","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,NA,1.4,NA,"Annelida","Worm"
"2267","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Gonodactylus_curacaoensis","Arthropoda","Malacostraca","Stomatopoda","Gonodactylidae","Gonodactylus","curacaoensis",NA,0.9,NA,"Stomatopoda","Stomatopoda"
"2268","vir","Actinopterygii","Labridae","Halichoeres radiatus","Halichoeres","radiatus",32,27,5,"Ischnochiton_papillosus","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","papillosus",NA,0.2,NA,"Polyplacophora","Polyplacophora"
"2269","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,NA,38.5,NA,"Gastropoda","Gastropoda"
"2270","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Bivalvia","Mollusca","Bivalvia",NA,NA,NA,NA,NA,27.9,NA,"Bivalvia","Bivalvia"
"2271","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,NA,7.5,NA,"Annelida","Worm"
"2272","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Shrimp","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,6.3,NA,"Shrimp","Decapoda"
"2273","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Dentalium_sp","Mollusca","Scaphopoda","Dentaliida","Dentaliidae","Dentalium","sp",NA,5.6,NA,"Scaphopoda","Scaphopoda"
"2274","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,NA,3.1,NA,"Isopoda","Zooplankton"
"2275","vir","Actinopterygii","Labridae","Xyrichtys novacula","Xyrichtys","novacula",9,9,0,"Amphipoda","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,NA,0.6,NA,"Amphipoda","Zooplankton"
"2276","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,NA,60.8,NA,"Copepoda","Zooplankton"
"2277","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Cymadusa_sp","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Cymadusa","sp",NA,12.5,NA,"Amphipoda","Zooplankton"
"2278","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Shrimp_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,11.2,NA,"Zooplankton","Zooplankton"
"2279","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,NA,5,NA,"Gastropoda","Gastropoda"
"2280","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,NA,3.3,NA,"Bivalvia","Bivalvia"
"2281","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,NA,1.4,NA,"Zooplankton","Zooplankton"
"2282","vir","Actinopterygii","Labridae","Xyrichtys splendens","Xyrichtys","splendens",14,12,2,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,NA,0.8,NA,"Isopoda","Zooplankton"
"2283","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,NA,42.6,NA,"Bivalvia","Bivalvia"
"2284","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,NA,39.7,NA,"Gastropoda","Gastropoda"
"2285","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,6.1,NA,"Brachyura","Decapoda"
"2286","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Hermit_crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,4.9,NA,"Anomura","Decapoda"
"2287","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Echinoids","Echinodermata","Echinoidea",NA,NA,NA,NA,NA,4.6,NA,"Echinoidea","Echinoidea"
"2288","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Amphipoda","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,NA,1,NA,"Amphipoda","Zooplankton"
"2289","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Scaphopods","Mollusca","Scaphopoda",NA,NA,NA,NA,NA,0.6,NA,"Scaphopoda","Scaphopoda"
"2290","vir","Actinopterygii","Labridae","Lachnolaimus maximus","Lachnolaimus","maximus",80,80,0,"Barnacles","Arthropoda","Hexanauplia",NA,NA,NA,NA,NA,0.5,NA,"Cirripedia","Cirripedia"
"2291","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,NA,18.8,NA,"Copepoda","Zooplankton"
"2292","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Majids","Arthropoda","Malacostraca","Decapoda","Majidae",NA,NA,NA,13,NA,"Brachyura","Decapoda"
"2293","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,NA,11.4,NA,"Gastropoda","Gastropoda"
"2294","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,NA,8.7,NA,"Actinopterygii","Actinopterygii"
"2295","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Ophiothrix_sp","Echinodermata","Ophiuroidea","Ophiurida","Ophiotrichidae","Ophiothrix","sp",NA,7.5,NA,"Ophiuroidea","Ophiuroidea"
"2296","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Alpheids","Arthropoda","Malacostraca","Decapoda","Alpheidae",NA,NA,NA,6.5,NA,"Shrimp","Decapoda"
"2297","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Gnathiids","Arthropoda","Malacostraca","Isopoda","Gnathiidae",NA,NA,NA,6,NA,"Isopoda","Zooplankton"
"2298","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,NA,5.1,NA,"Annelida","Worm"
"2299","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Pycnogonids","Arthropoda","Pycnogonida",NA,NA,NA,NA,NA,1.9,NA,"Pycnogonida","Pycnogonida"
"2300","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Tanaid","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,NA,1.9,NA,"Tanaidacea","Zooplankton"
"2301","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Diadema_antillarum","Echinodermata","Echinoidea","Diadematoida","Diadematidae","Diadema","antillarum",NA,1.5,NA,"Echinoidea","Echinoidea"
"2302","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Mollusk_eggs","Mollusca",NA,NA,NA,NA,NA,NA,1.3,NA,"Zooplankton","Zooplankton"
"2303","vir","Actinopterygii","Labridae","Thalassoma bifasciatum","Thalassoma","bifasciatum",60,52,8,"Stomatopod","Arthropoda","Malacostraca","Stomatopoda",NA,NA,NA,NA,0.8,NA,"Stomatopoda","Stomatopoda"
"2304","vir","Actinopterygii","Labridae","Scarus coelestinus","Scarus","coelestinus",14,12,2,"Algae",NA,NA,NA,NA,NA,NA,NA,97.3,NA,"Algae","Benthic autotroph"
"2305","vir","Actinopterygii","Labridae","Scarus coelestinus","Scarus","coelestinus",14,12,2,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,1.3,NA,"Seagrass","Benthic autotroph"
"2306","vir","Actinopterygii","Labridae","Scarus coelestinus","Scarus","coelestinus",14,12,2,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,NA,0.2,NA,"Foraminifera","Foraminifera"
"2307","vir","Actinopterygii","Labridae","Scarus coelestinus","Scarus","coelestinus",14,12,2,"Scleractinia_frags","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,NA,0.2,NA,"Scleractinia","Anthozoa"
"2308","vir","Actinopterygii","Labridae","Scarus coelestinus","Scarus","coelestinus",14,12,2,"Echinoids_frags","Echinodermata","Echinoidea",NA,NA,NA,NA,NA,0.1,NA,"Echinoidea","Echinoidea"
"2309","vir","Actinopterygii","Labridae","Scarus coelestinus","Scarus","coelestinus",14,12,2,"Sponges_spicules","Porifera",NA,NA,NA,NA,NA,NA,0.1,NA,"Porifera","Porifera"
"2310","vir","Actinopterygii","Labridae","Scarus iseri","Scarus","iseri",9,9,0,"Algae",NA,NA,NA,NA,NA,NA,NA,100,NA,"Algae","Benthic autotroph"
"2311","vir","Actinopterygii","Labridae","Scarus guacamaia","Scarus","guacamaia",15,15,0,"Algae",NA,NA,NA,NA,NA,NA,NA,92,NA,"Algae","Benthic autotroph"
"2312","vir","Actinopterygii","Labridae","Scarus guacamaia","Scarus","guacamaia",15,15,0,"Seagrass","Tracheophyta",NA,NA,NA,NA,NA,NA,8,NA,"Seagrass","Benthic autotroph"
"2313","vir","Actinopterygii","Labridae","Scarus taeniopterus","Scarus","taeniopterus",8,7,1,"Algae",NA,NA,NA,NA,NA,NA,NA,81.2,NA,"Algae","Benthic autotroph"
"2314","vir","Actinopterygii","Labridae","Scarus taeniopterus","Scarus","taeniopterus",8,7,1,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,17.3,NA,"Seagrass","Benthic autotroph"
"2315","vir","Actinopterygii","Labridae","Scarus taeniopterus","Scarus","taeniopterus",8,7,1,"Sponges","Porifera",NA,NA,NA,NA,NA,NA,1.5,NA,"Porifera","Porifera"
"2316","vir","Actinopterygii","Labridae","Scarus vetula","Scarus","vetula",14,14,0,"Algae",NA,NA,NA,NA,NA,NA,NA,94,NA,"Algae","Benthic autotroph"
"2317","vir","Actinopterygii","Labridae","Scarus vetula","Scarus","vetula",14,14,0,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,3.2,NA,"Seagrass","Benthic autotroph"
"2318","vir","Actinopterygii","Labridae","Scarus vetula","Scarus","vetula",14,14,0,"Gorgonians","Cnidaria","Anthozoa","Alcyonacea",NA,NA,NA,NA,1.8,NA,"Octocorallia","Anthozoa"
"2319","vir","Actinopterygii","Labridae","Scarus vetula","Scarus","vetula",14,14,0,"Sponges","Porifera",NA,NA,NA,NA,NA,NA,1,NA,"Porifera","Porifera"
"2320","vir","Actinopterygii","Labridae","Sparisoma aurofrenatum","Sparisoma","aurofrenatum",11,11,0,"Algae",NA,NA,NA,NA,NA,NA,NA,97.8,NA,"Algae","Benthic autotroph"
"2321","vir","Actinopterygii","Labridae","Sparisoma aurofrenatum","Sparisoma","aurofrenatum",11,11,0,"Cymodocea_manatorum","Tracheophyta","Magnoliopsida","Alismatales","Cymodoceaceae","Cymodocea","manatorum",NA,1.3,NA,"Seagrass","Benthic autotroph"
"2322","vir","Actinopterygii","Labridae","Sparisoma aurofrenatum","Sparisoma","aurofrenatum",11,11,0,"Gorgonians","Cnidaria","Anthozoa","Alcyonacea",NA,NA,NA,NA,0.7,NA,"Octocorallia","Anthozoa"
"2323","vir","Actinopterygii","Labridae","Sparisoma aurofrenatum","Sparisoma","aurofrenatum",11,11,0,"Scleractinia","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,NA,0.2,NA,"Scleractinia","Anthozoa"
"2324","vir","Actinopterygii","Labridae","Sparisoma chrysopterum","Sparisoma","chrysopterum",6,6,0,"Algae",NA,NA,NA,NA,NA,NA,NA,83.2,NA,"Algae","Benthic autotroph"
"2325","vir","Actinopterygii","Labridae","Sparisoma chrysopterum","Sparisoma","chrysopterum",6,6,0,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,16.8,NA,"Seagrass","Benthic autotroph"
"2326","vir","Actinopterygii","Labridae","Sparisoma rubripinne","Sparisoma","rubripinne",18,18,0,"Algae",NA,NA,NA,NA,NA,NA,NA,92.6,NA,"Algae","Benthic autotroph"
"2327","vir","Actinopterygii","Labridae","Sparisoma rubripinne","Sparisoma","rubripinne",18,18,0,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,7,NA,"Seagrass","Benthic autotroph"
"2328","vir","Actinopterygii","Labridae","Sparisoma rubripinne","Sparisoma","rubripinne",18,18,0,"Sponges","Porifera",NA,NA,NA,NA,NA,NA,0.4,NA,"Porifera","Porifera"
"2329","vir","Actinopterygii","Labridae","Sparisoma radians","Sparisoma","radians",5,5,0,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,88,NA,"Seagrass","Benthic autotroph"
"2330","vir","Actinopterygii","Labridae","Sparisoma radians","Sparisoma","radians",5,5,0,"Algae",NA,NA,NA,NA,NA,NA,NA,12,NA,"Algae","Benthic autotroph"
"2331","vir","Actinopterygii","Labridae","Sparisoma viride","Sparisoma","viride",20,20,0,"Algae",NA,NA,NA,NA,NA,NA,NA,97.3,NA,"Algae","Benthic autotroph"
"2332","vir","Actinopterygii","Labridae","Sparisoma viride","Sparisoma","viride",20,20,0,"Thalassia_testudinum","Tracheophyta","Magnoliopsida","Alismatales","Hydrocharitaceae","Thalassia","testudinum",NA,2.5,NA,"Seagrass","Benthic autotroph"
"2333","vir","Actinopterygii","Labridae","Sparisoma viride","Sparisoma","viride",20,20,0,"Sponges","Porifera",NA,NA,NA,NA,NA,NA,0.1,NA,"Porifera","Porifera"
"2334","vir","Actinopterygii","Labridae","Sparisoma viride","Sparisoma","viride",20,20,0,"Gorgonians","Cnidaria","Anthozoa","Alcyonacea",NA,NA,NA,NA,0.1,NA,"Octocorallia","Anthozoa"
"2335","vir","Actinopterygii","Bothidae","Bothus lunatus","Bothus","lunatus",11,7,4,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,NA,85.7,NA,"Actinopterygii","Actinopterygii"
"2336","vir","Actinopterygii","Bothidae","Bothus lunatus","Bothus","lunatus",11,7,4,"Stomatopod","Arthropoda","Malacostraca","Stomatopoda",NA,NA,NA,NA,11.4,NA,"Stomatopoda","Stomatopoda"
"2337","vir","Actinopterygii","Bothidae","Bothus lunatus","Bothus","lunatus",11,7,4,"Octopuses","Mollusca","Cephalopoda","Octopoda",NA,NA,NA,NA,2.9,NA,"Cephalopoda","Cephalopoda"
"2338","vir","Actinopterygii","Bothidae","Bothus ocellatus","Bothus","ocellatus",9,9,0,"Corypterus_sp","Chordata","Actinopterygii","Gobiiformes","Gobiidae","Coryphopterus","sp",NA,28.3,NA,"Actinopterygii","Actinopterygii"
"2339","vir","Actinopterygii","Bothidae","Bothus ocellatus","Bothus","ocellatus",9,9,0,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,25,NA,"Brachyura","Decapoda"
"2340","vir","Actinopterygii","Bothidae","Bothus ocellatus","Bothus","ocellatus",9,9,0,"Shrimp","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,17.8,NA,"Shrimp","Decapoda"
"2341","vir","Actinopterygii","Bothidae","Bothus ocellatus","Bothus","ocellatus",9,9,0,"Pseudosquilla_ciliata","Arthropoda","Malacostraca","Stomatopoda","Pseudosquillidae","Pseudosquilla","ciliata",NA,2.8,NA,"Stomatopoda","Stomatopoda"
"2342","vir","Actinopterygii","Gobiidae","Coryphopterus glaucofraenum","Coryphopterus","glaucofraenum",4,4,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,NA,12,NA,"Ostracoda","Zooplankton"
"2343","vir","Actinopterygii","Gobiidae","Coryphopterus glaucofraenum","Coryphopterus","glaucofraenum",4,4,0,"Ophiurids","Echinodermata","Ophiuroidea",NA,NA,NA,NA,NA,10,NA,"Ophiuroidea","Ophiuroidea"
"2344","vir","Actinopterygii","Gobiidae","Coryphopterus glaucofraenum","Coryphopterus","glaucofraenum",4,4,0,"Eggs_unid",NA,NA,NA,NA,NA,NA,NA,10,NA,"Zooplankton","Zooplankton"
"2345","vir","Actinopterygii","Gobiidae","Coryphopterus glaucofraenum","Coryphopterus","glaucofraenum",4,4,0,"Pelecypod","Mollusca","Bivalvia",NA,NA,NA,NA,NA,10,NA,"Bivalvia","Bivalvia"
"2346","vir","Actinopterygii","Gobiidae","Coryphopterus glaucofraenum","Coryphopterus","glaucofraenum",4,4,0,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,NA,8,NA,"Copepoda","Zooplankton"
"2347","vir","Actinopterygii","Gobiidae","Gnatholepis thompsoni","Gnatholepis","thompsoni",10,10,0,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,NA,18,NA,"Copepoda","Zooplankton"
"2348","vir","Actinopterygii","Gobiidae","Gnatholepis thompsoni","Gnatholepis","thompsoni",10,10,0,"Amphipoda","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,NA,4,NA,"Amphipoda","Zooplankton"
"2349","vir","Actinopterygii","Gobiidae","Gnatholepis thompsoni","Gnatholepis","thompsoni",10,10,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,NA,2,NA,"Ostracoda","Zooplankton"
"2350","vir","Actinopterygii","Blenniidae","Scartella cristata","Scartella","cristata",22,21,1,"Gastropods","Mollusca","Gastropoda",NA,"Acmaeidae",NA,NA,NA,0.8,NA,"Gastropoda","Gastropoda"
"2351","vir","Actinopterygii","Blenniidae","Parablennius marmoreus","Parablennius","marmoreus",12,12,0,"Ophiurids","Echinodermata","Ophiuroidea",NA,NA,NA,NA,NA,9.2,NA,"Ophiuroidea","Ophiuroidea"
"2352","vir","Actinopterygii","Blenniidae","Parablennius marmoreus","Parablennius","marmoreus",12,12,0,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,NA,9.2,NA,"Annelida","Worm"
"2353","vir","Actinopterygii","Blenniidae","Parablennius marmoreus","Parablennius","marmoreus",12,12,0,"Hydrozoa","Cnidaria","Hydrozoa",NA,NA,NA,NA,NA,2.4,NA,"Hydrozoa","Medusozoa"
"2354","vir","Actinopterygii","Blenniidae","Entomacrodus nigricans","Entomacrodus","nigricans",16,14,2,"Polychaetes","Annelida","Polychaeta",NA,NA,NA,NA,NA,3.6,NA,"Annelida","Worm"
"2355","vir","Actinopterygii","Blenniidae","Ophioblennius atlanticus","Ophioblennius","atlanticus",50,50,0,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,NA,0.5,NA,"Zooplankton","Zooplankton"
"2356","vir","Actinopterygii","Labrisomidae","Gobioclinus guppyi","Gobioclinus","guppyi",6,4,2,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,72.5,NA,"Brachyura","Decapoda"
"2357","vir","Actinopterygii","Labrisomidae","Gobioclinus guppyi","Gobioclinus","guppyi",6,4,2,"Chitons","Mollusca","Polyplacophora",NA,NA,NA,NA,NA,20,NA,"Polyplacophora","Polyplacophora"
"2358","vir","Actinopterygii","Labrisomidae","Gobioclinus guppyi","Gobioclinus","guppyi",6,4,2,"Gastropods","Mollusca","Gastropoda",NA,"Acmaeidae","Acmaea","sp",NA,5,NA,"Gastropoda","Gastropoda"
"2359","vir","Actinopterygii","Labrisomidae","Gobioclinus guppyi","Gobioclinus","guppyi",6,4,2,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,NA,2.5,NA,"Isopoda","Zooplankton"
"2360","vir","Actinopterygii","Clinidae","Labrisomus nuchipinnis","Labrisomus","nuchipinnis",22,19,3,"Crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,27.2,NA,"Brachyura","Decapoda"
"2361","vir","Actinopterygii","Clinidae","Labrisomus nuchipinnis","Labrisomus","nuchipinnis",22,19,3,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,NA,16.5,NA,"Gastropoda","Gastropoda"
"2362","vir","Actinopterygii","Clinidae","Labrisomus nuchipinnis","Labrisomus","nuchipinnis",22,19,3,"Ophiurids","Echinodermata","Ophiuroidea",NA,NA,NA,NA,NA,12.3,NA,"Ophiuroidea","Ophiuroidea"
